method,board,nodes,solve_length,opt_solve,solve_time
BFS,GHBBCCGHDDK.GAAJKLEEEJKL..IFF...I...,2207,55,38,0.09095025062561035
BFS,GBBB.KGCCI.KAAHI.K..HJDD..HJ...EEFF.,1815,65,38,0.06830477714538574
BFS,BBH...F.HCCCFAAI.JDD.I.JG..I.KGEEE.K,1267,54,38,0.05128192901611328
BFS,F.BBB.F..HJ.AA.HJ.CCCIJ...GIDDEEG...,1866,62,38,0.06755876541137695
BFS,.GBBBJ.G...J.AAI.KCCHI.KF.HDDKF.HEEE,703,54,38,0.025274038314819336
BFS,BBBJ....IJCCAAI..KH.IDDKHEEE.LFFGG.L,1379,55,38,0.05474376678466797
BFS,HBBCCCH.JDDDAAJ..L.IEEKL.IFFKMGGG.KM,1322,55,38,0.05632328987121582
BFS,.BBBCC..IDDLAAI..LHEEJKMHFFJKMGGGJKM,1246,51,38,0.05298352241516113
BFS,BBH..KG.HJ.KGAAJ..CCIJDD..IEELFFF..L,853,55,38,0.03272080421447754
BFS,HIBBCCHIDDL.HAAKL.EEEKL...JFF...JGG.,1319,56,38,0.052805185317993164
BFS,.BBBCCDDEE.MAAJ..MI.JFFNIGGKLNHHHKLN,986,50,38,0.04376220703125
BFS,BBCCCLIDDD.LIAAK..EEJK....JFFFGGGHH.,965,58,38,0.03992581367492676
BFS,G.IKBBGHIK.MGHAALMCCJ.LN..JDDNEEFFFN,243,46,38,0.009114980697631836
BFS,E.BBB.E..GIJEAAGIJCCCHIJ..FH....FDD.,975,61,38,0.0370936393737793
BFS,..FBBI..FG.IAAFG.IECCC..EDDH.....H..,576,69,38,0.01878213882446289
BFS,BBBJKLGCCJKLG.AAK.DDI....HI....HEEFF,17828,70,37,0.878415584564209
BFS,BBG.IJ..G.IJ..GAAJF..HCCFDDH...EEH..,20788,80,37,1.2665157318115234
BFS,BBB.JLCC..JLAA..KMGHDDKMGHIEE.FFI...,13472,68,37,0.6436753273010254
BFS,IBBCCMI.JDDMAAJK.....KEEFFFKL.GGHHL.,16853,72,37,0.8528881072998047
BFS,..IBBBCCI..MGHAALMGHDDLM..JKEEFFJK..,11454,64,37,0.5372793674468994
