method,board,nodes,solve_length,opt_solve,solve_time
A*_zero,.GBBBJ.G...J.AAI.KCCHI.KF.HDDKF.HEEE,699,53,38,0.040551185607910156
A*_zero,BBBJ....IJCCAAI..KH.IDDKHEEE.LFFGG.L,1373,54,38,0.09193992614746094
A*_zero,HBBCCCH.JDDDAAJ..L.IEEKL.IFFKMGGG.KM,1314,54,38,0.09014034271240234
A*_zero,.BBBCC..IDDLAAI..LHEEJKMHFFJKMGGGJKM,1249,50,38,0.08500170707702637
A*_zero,BBH..KG.HJ.KGAAJ..CCIJDD..IEELFFF..L,837,54,38,0.048947811126708984
A*_zero,HIBBCCHIDDL.HAAKL.EEEKL...JFF...JGG.,1314,55,38,0.2850210666656494
A*_zero,.BBBCCDDEE.MAAJ..MI.JFFNIGGKLNHHHKLN,1005,49,38,0.07107329368591309
A*_zero,BBCCCLIDDD.LIAAK..EEJK....JFFFGGGHH.,962,57,38,0.06245017051696777
A*_zero,G.IKBBGHIK.MGHAALMCCJ.LN..JDDNEEFFFN,249,45,38,0.01386260986328125
A*_zero,E.BBB.E..GIJEAAGIJCCCHIJ..FH....FDD.,971,60,38,0.05742526054382324
A*_zero,..FBBI..FG.IAAFG.IECCC..EDDH.....H..,571,68,38,0.028171062469482422
A*_zero,BBBJKLGCCJKLG.AAK.DDI....HI....HEEFF,17811,69,37,2.136725664138794
A*_zero,BBG.IJ..G.IJ..GAAJF..HCCFDDH...EEH..,20826,79,37,2.3536136150360107
A*_zero,BBB.JLCC..JLAA..KMGHDDKMGHIEE.FFI...,13494,67,37,1.402759075164795
A*_zero,IBBCCMI.JDDMAAJK.....KEEFFFKL.GGHHL.,16800,71,37,2.1082894802093506
A*_zero,..IBBBCCI..MGHAALMGHDDLM..JKEEFFJK..,11560,63,37,1.2206885814666748
A*_zero,.BBBJL...HJLAA.HKMFCCIKMF.GIDDEEG...,11943,54,37,1.5682921409606934
A*_zero,FHBBKLFHCCKLAAI.KMG.IDDMG..J..EEEJ..,13661,63,37,1.5114562511444092
A*_zero,HBBJCCHDDJ..AAIK....IKEE..IFFLGG...L,9445,74,37,0.927605152130127
A*_zero,..IBBB..IJCC.AAJ...HDDK..HEEKLFFGGKL,12155,70,37,1.547438383102417
A*_zero,BBCCLMHDDKLMHAAK..EEJK...IJ....IFFGG,11145,69,37,1.2108829021453857
A*_zero,E.GBBBE.GH.JEAAH.J.F.HIK.FCCIKDDD...,6389,49,37,0.5551497936248779
A*_zero,G.BBKLGCCCKLAAHI.MDDHI.M...JEE...JFF,8561,69,37,0.9122350215911865
A*_zero,HBBCCCH.JKDDAAJKL..IEELM.I...MFFGG.M,7908,67,37,0.842418909072876
A*_zero,BBB.JLCC..JLAA..KMGHDDKMGHIEEMFFI...,5121,67,37,0.38974928855895996
A*_zero,FBBBJLF.G.JLAAGHKM.CCHKM...IDDEEEI..,5779,56,37,0.9202907085418701
A*_zero,GBBL..GIJLCCHIJAAMH.K..M..KDDNEEFF.N,4644,57,37,0.641970157623291
A*_zero,G.BBKMGCCCKMAAHIL.DDHIL....JEE...JFF,6187,69,37,1.2045538425445557
A*_zero,BBCCC.I..KDDIAAK.L..JEELFFJ..LGGJHH.,4787,67,37,0.6346700191497803
A*_zero,GBBBKLGCCCKLAAHI.MDDHI.M...JEE...JFF,5569,71,37,0.8149397373199463
A*_zero,.IBBCC.IDDDMAAJK.M..JKEEH.FFLNHGGGLN,880,50,37,0.12410521507263184
A*_zero,G.BBKLGCCCKLAAHIKMDDHI.M...JEE...JFF,5949,69,37,1.1617603302001953
